Algorithm_name,env_n,estates_n,solution_foundA*,102,0,True
A*,59,1,True
A*,1841,2,True
A*,59,3,True
A*,133,4,True
A*,106,5,True
A*,149,6,True
A*,391,7,True
A*,97,8,True
A*,72,9,True
A*,76,10,True
A*,146,11,True
A*,70,12,True
A*,94,13,True
A*,92,14,True
A*,162,15,True
A*,86,16,True
A*,139,17,True
A*,33,18,True
A*,55,19,True
A*,151,20,True
A*,53,21,True 
A*,87,22,True
A*,98,23,True
A*,225,24,True
A*,102,25,True
A*,57,26,True
A*,158,27,True
A*,1089,28,True
A*,89,29,True
