hill_climbing,5
hill_climbing,3
hill_climbing,1
simulated_annealing,5
simulated_annealing,5
simulated_annealing,5
simulated_annealing,5
simulated_annealing,5
simulated_annealing,5
simulated_annealing,4
simulated_annealing,4
simulated_annealing,4
simulated_annealing,5
simulated_annealing,5
simulated_annealing,5
simulated_annealing,5
simulated_annealing,5
simulated_annealing,4
simulated_annealing,4
simulated_annealing,5
simulated_annealing,5
simulated_annealing,5
simulated_annealing,5
simulated_annealing,5
simulated_annealing,5
simulated_annealing,5
simulated_annealing,4
simulated_annealing,5
simulated_annealing,5
simulated_annealing,5
simulated_annealing,5
simulated_annealing,5
simulated_annealing,5
simulated_annealing,5
simulated_annealing,3
simulated_annealing,3
simulated_annealing,3
simulated_annealing,3
simulated_annealing,3
simulated_annealing,3
simulated_annealing,3
simulated_annealing,3
simulated_annealing,3
simulated_annealing,3
simulated_annealing,3
simulated_annealing,3
simulated_annealing,3
simulated_annealing,3
simulated_annealing,3
simulated_annealing,3
simulated_annealing,3
simulated_annealing,3
simulated_annealing,3
simulated_annealing,3
simulated_annealing,3
simulated_annealing,3
simulated_annealing,3
simulated_annealing,4
simulated_annealing,4
simulated_annealing,4
simulated_annealing,4
simulated_annealing,4
simulated_annealing,4
simulated_annealing,4
simulated_annealing,5
simulated_annealing,5
simulated_annealing,5
simulated_annealing,5
simulated_annealing,5
simulated_annealing,5
simulated_annealing,5
simulated_annealing,5
simulated_annealing,5
simulated_annealing,3
simulated_annealing,3
simulated_annealing,3
simulated_annealing,3
simulated_annealing,3
simulated_annealing,4
simulated_annealing,4
simulated_annealing,4
simulated_annealing,4
simulated_annealing,4
simulated_annealing,4
simulated_annealing,4
simulated_annealing,4
simulated_annealing,4
simulated_annealing,4
simulated_annealing,3
simulated_annealing,3
simulated_annealing,3
simulated_annealing,3
simulated_annealing,3
simulated_annealing,3
simulated_annealing,3
simulated_annealing,2
simulated_annealing,2
simulated_annealing,2
simulated_annealing,2
simulated_annealing,2
simulated_annealing,2
simulated_annealing,2
simulated_annealing,2
simulated_annealing,2
simulated_annealing,2
simulated_annealing,2
simulated_annealing,2
simulated_annealing,2
simulated_annealing,2
simulated_annealing,2
simulated_annealing,2
simulated_annealing,2
simulated_annealing,2
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
simulated_annealing,1
